aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id
http://www.awin1.com/pclick.php?p=3864305775&a=295295&m=6901,"Valise souple   78 cm   Square Print   Rose",3864305775,MP-024F6M28313830,//dam-static.rueducommerce.fr/medias/1694ce84a79e31a1b0d46e9956ab14e5/p_150x150/5cebb940f85d38359b1f8ebe530161b8.jpg,"Cette valise souple est idéale pour tous vos voyages.Maniabilité : système chariot rétractable.&nbsp;&nbsp;Informations supplémentaires : Poids / Volume : 3,3 kgColoris : RoseCompartiment : 2 compartiments intérieursFermeture : ZipMatériau : PolyesterRoulettes : 2 rouesSangle : NonType de bagage : Valise soupleDimensions : 78 x 48 x 24 cmPoignée : 2 poignées : 1 sur le dessus, 1 sur la tranche Garantie : 2 ans","Mode Homme / Bagagerie homme / Valises, trolleys",45.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3864305775&a=295295&m=6901,fr,,EUR45.00,16437
http://www.awin1.com/pclick.php?p=8512556171&a=295295&m=6901,"TV LED 49'' 4K UHD Smart TV TX 49DX600E   Console Xbox One S 500go   Abo Xbox One Live Gold 12 mois",8512556171,RSYS:9:4994080,http://s1.static69.com/hifi/images/produits/large/BUN47320.jpg,"TV LED 49'' 4K UHD Smart TV&nbsp; &nbsp;my Home Screen&nbsp;2.0  &nbsp;Quad Core Pro","TV et Lecteurs DVD / TV LED / TV LED de 46'' à 49''",949.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=8512556171&a=295295&m=6901,fr,,EUR949.99,16437
http://www.awin1.com/pclick.php?p=3864305853&a=295295&m=6901,"VIP   Valise Polycarbonate   4 roues   57 cm   Noir   PC11601 56CM BLK",3864305853,MP-024F6M28313832,//dam-static.rueducommerce.fr/medias/7154179a3fc43c3da748666487e04b75/p_150x150/498a61346ba635bd92bd30ebea4f1c1a.jpg,"Valise rigide noire VIP de L 39 x l 28 x H 57 cm,&nbsp;&agrave; la ligne &eacute;pur&eacute;e et au cadre aluminium renforc&eacute; pour un concentr&eacute; d'&eacute;l&eacute;gance et de robustesse ! Faite en Polycarbonate 100% cette mati&egrave;re lui conf&egrave;re une l&eacute;g&egrave;ret&eacute; et une robustesse sans faille. Ses plus :  S&eacute;curit&eacute; : Armature centrale en aluminium, serrures avec syst&egrave;me TSA en 2 points. Avec ce syst&egrave;me vous voyagerez sereinement vers les Etats Unis, il permet au personnel de s&eacute;curit&eacute; am&eacute;ricain d'inspecter votre bagage sans d&eacute;gradation.  Maniabilit&eacute; : Une canne t&eacute;lescopique int&eacute;gr&eacute;e multi positions avec bouton poussoir, 4 roues multidirectionnelles pour une maniabilit&eacute; parfaite.  Une poign&eacute;e sur le cadrant sup&eacute;rieur et lat&eacute;ral pour une meilleure prise en main..  L'int&eacute;rieur doubl&eacute; en 100% Polyester.  De nombreux rangements pour une organisation de vos effets personnels optimal. De plus tous les bagages de la marque Carrefour sont gages de qualit&eacute; gr&acirc;ce &agrave; des tests r&eacute;alis&eacute;s en laboratoire.  Id&eacute;al pour voyager en toute tranquillit&eacute; ! Dur&eacute;e de la garantie : 5 ans","Mode Homme / Bagagerie homme / Valises, trolleys",89.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3864305853&a=295295&m=6901,fr,,EUR89.00,16437
http://www.awin1.com/pclick.php?p=4731510563&a=295295&m=6901,"TV LED 40'' 4K UHD Smart TV Panasonic TX 40DX600E   Console Xbox One S 500go   Abo Xbox One Live Gold 12 mois",4731510563,RSYS:9:4994171,http://s1.static69.com/hifi/images/produits/large/BUN47323.jpg,"TV LED 40'' 4K UHD Smart TV&nbsp; &nbsp;Smart TV","TV et Lecteurs DVD / TV LED / TV LED de 40'' à 45''",849.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=4731510563&a=295295&m=6901,fr,,EUR849.00,16437
http://www.awin1.com/pclick.php?p=3864305871&a=295295&m=6901,"VIP   Valise Polycarbonate   4 roues   67 cm   Noir   PC11601 67CM BLK",3864305871,MP-024F6M28313834,//dam-static.rueducommerce.fr/medias/23b5086126ec365dba379be3b94d4edb/p_150x150/aecbb83b55423a4699041b19772c2d1f.jpg,"Valise rigide noire VIP de&nbsp;L 46 x l 31 x H 67 cm &agrave; la ligne &eacute;pur&eacute;e et au cadre aluminium renforc&eacute; pour un concentr&eacute; d'&eacute;l&eacute;gance et de robustesse. Faite en Polycarbonate 100% cette mati&egrave;re lui conf&egrave;re une l&eacute;g&egrave;ret&eacute; et une robustesse sans faille. Ses plus :  S&eacute;curit&eacute; : Armature centrale en aluminium, serrures avec syst&egrave;me TSA en 2 points. Avec ce syst&egrave;me vous voyagerez sereinement vers les Etats Unis, il permet au personnel de s&eacute;curit&eacute; am&eacute;ricain d'inspecter votre bagage sans d&eacute;gradation.  Maniabilit&eacute; : Une canne t&eacute;lescopique int&eacute;gr&eacute;e multi positions avec bouton poussoir, 4 roues multidirectionnelles pour une maniabilit&eacute; parfaite.  Une poign&eacute;e sur le cadrant sup&eacute;rieur et lat&eacute;ral pour une meilleure prise en main.  L'int&eacute;rieur doubl&eacute; en 100% Polyester.  De nombreux rangements pour une organisation de vos effets personnels optimal. De plus tous les bagages de la marque Carrefour sont gages de qualit&eacute; gr&acirc;ce &agrave; des tests r&eacute;alis&eacute;s en laboratoire.  Id&eacute;al pour voyager en toute tranquillit&eacute; ! Informations suppl&eacute;mentaires : Type de bagage : RigideMati&egrave;re ext&eacute;rieure : Polycarbonate et aluminiumMati&egrave;re int&eacute;rieure : Doublure : 100% polyesterPoids : 4,6 kgDimensions int&eacute;rieures : L 34 x l 28 x&nbsp;H 55 cmContenance : 43 LColoris : NoirType de fermeture : 2 serrures &agrave; clipPoign&eacute;e de portage : 2 poign&eacute;es de portage sup&eacute;rieures et lat&eacute;ralesCanne t&eacute;lescopique : Canne t&eacute;lescopique r&eacute;tractable en aluminium avec bouton poussoirNombre de Roues : 4 roues doubles multidirectionnelles Plateau s&eacute;parateur : Double s&eacute;parateur int&eacute;rieurSangles : Un jeu de 2 sanglesGarantie : 5 ans &nbsp; &nbsp;","Mode Homme / Bagagerie homme / Valises, trolleys",109.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3864305871&a=295295&m=6901,fr,,EUR109.00,16437
http://www.awin1.com/pclick.php?p=8512541185&a=295295&m=6901,"TV LED 55'' 4K UHD Smart TV   Console Xbox One S 500go   Abo Xbox One Live Gold 12 mois",8512541185,RSYS:9:4994177,http://s1.static69.com/hifi/images/produits/large/BUN47324.jpg,"TV LED 55'' 4K UHD Smart TV&nbsp; &nbsp;my Home Screen&nbsp;2.0  &nbsp;Quad Core Pro","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",1149.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=8512541185&a=295295&m=6901,fr,,EUR1149.99,16437
http://www.awin1.com/pclick.php?p=3864305877&a=295295&m=6901,"VIP   Valise Polycarbonate   4 roues   78 cm   Noir   PC11601 78CM BLK",3864305877,MP-024F6M28313836,//dam-static.rueducommerce.fr/medias/5fc9c888eb013f8e8f27b6e32097876c/p_150x150/806a47b320f63b159cf089e25dd35de3.jpg,"Valise rigide noire VIP de&nbsp;L 54 x l 36 x H 78 cm &agrave; la ligne &eacute;pur&eacute;e et au cadre aluminium renforc&eacute; pour un concentr&eacute; d'&eacute;l&eacute;gance et de robustesse. Faite en Polycarbonate 100% cette mati&egrave;re lui conf&egrave;re une l&eacute;g&egrave;ret&eacute; et une robustesse sans faille. Ses plus :  S&eacute;curit&eacute; : Armature centrale en aluminium, serrures avec syst&egrave;me TSA en 2 points. Avec ce syst&egrave;me vous voyagerez sereinement vers les Etats Unis, il permet au personnel de s&eacute;curit&eacute; am&eacute;ricain d'inspecter votre bagage sans d&eacute;gradation.  Maniabilit&eacute; : Une canne t&eacute;lescopique int&eacute;gr&eacute;e multi positions avec bouton poussoir, 4 roues multidirectionnelles pour une maniabilit&eacute; parfaite.  Une poign&eacute;e sur le cadrant sup&eacute;rieur et lat&eacute;ral pour une meilleure prise en main.  L'int&eacute;rieur doubl&eacute; en 100% Polyester.  De nombreux rangements pour une organisation de vos effets personnels optimal. De plus tous les bagages de la marque Carrefour sont gages de qualit&eacute; gr&acirc;ce &agrave; des tests r&eacute;alis&eacute;s en laboratoire.  Id&eacute;al pour voyager en toute tranquillit&eacute; ! &nbsp; Informations suppl&eacute;mentaires : Type de bagage : RigideMati&egrave;re ext&eacute;rieure : Polycarbonate et aluminiumMati&egrave;re int&eacute;rieure : Doublure : 100% polyesterPoids : 6,3 kgDimensions int&eacute;rieures : L 49 x l 36 x H 76 cm Contenance : 118 LUtilisation pr&eacute;conis&eacute;e : Max capacityColoris : NoirType de fermeture : 2 serrures &agrave; clip Poign&eacute;e de portage : 2 poign&eacute;es de portage sup&eacute;rieures et lat&eacute;ralesCanne t&eacute;lescopique : Canne t&eacute;lescopique r&eacute;tractable en aluminium avec bouton poussoirNombre de Roues : 4 roues doubles multidirectionnelles Plateau s&eacute;parateur : Double s&eacute;parateur int&eacute;rieurSangles : Un jeu de 2 sangles Garantie : 5 ans","Mode Homme / Bagagerie homme / Valises, trolleys",129.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3864305877&a=295295&m=6901,fr,,EUR129.00,16437
http://www.awin1.com/pclick.php?p=8512541189&a=295295&m=6901,"TV LED 55 4K UHD Smart Tv   Console Xbox One S 500go   Abo Xbox One Live Gold 12 mois",8512541189,RSYS:9:4994191,http://s1.static69.com/hifi/images/produits/large/BUN47329.jpg,"T&eacute;l&eacute;viseur Philips 4K UHD   55 pouces  140 cm &nbsp;","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",1329.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=8512541189&a=295295&m=6901,fr,,EUR1329.99,16437
http://www.awin1.com/pclick.php?p=3864305771&a=295295&m=6901,"Valise souple CLASSIQUE CHIC   54 cm   Rouge",3864305771,MP-024F6M28313838,//dam-static.rueducommerce.fr/medias/7a819da2af2c384a809e210a9b049a10/p_150x150/9f7ccb6c23f43fc0982d78168baefdf5.jpg,"Cette valise souple rouge de 54 cm dispose d'un porte adresse.  Elle est équipée d'une canne télescopique multi positions avec bouton poussoir, de 2 poignées de portage supérieures et latérales, de 2 poches frontales ainsi que 2 roues type roller plus silencieuses. Elle possède également un grand compartiment profond entièrement doublé et comprenant une poche filet à zip, 2 poches élastiques ainsi que des sangles élastiques. &nbsp; &nbsp; Informations supplémentaires : Type de bagage : Valise soupleMatière extérieure : 100% polyesterTaille valise  cm  : 54 cmPoids  kg  : 2,9 kg Dimensions extérieures : H 54 x L 37 x P 21 cmContenance  L  : 36 LUtilisation préconisée : Small capacityColoris : Rouge   produit : 2 roues type roller plus silencieuses / Un grand compartiment profond avec un grand nombre de rangement intérieur Porte adresse : OuiType de fermeture : ZipPoignée de portage : 2 poignées de portages supérieures et latéralesCanne télescopique : Une canne télescopique multi positions avec bouton poussoirNombre de Roues : 2 roues type roller plus silencieuses Poche frontale organisateur : 2 poches frontales Sangles élastiques : Oui Poche s  filet s  : Une poche filet zippéePoche intérieure : 2 poches élastiquesNombre de compartiment s  : Un grand compartiment profondMatière intérieure : Doublure 100% polyester","Mode Homme / Bagagerie homme / Valises, trolleys",59.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3864305771&a=295295&m=6901,fr,,EUR59.00,16437
http://www.awin1.com/pclick.php?p=4731510557&a=295295&m=6901,"TV LED 65'' 4K UHD Smart TV Samsung UE65KU6400   Console Xbox One S 500go   Abo Xbox One Live Gold 12 mois",4731510557,RSYS:9:5000231,http://s1.static69.com/hifi/images/produits/large/BUN47326.jpg,"Design plat  Couleur naturelle  UHD Picture Engine","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",1599.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=4731510557&a=295295&m=6901,fr,,EUR1599.99,16437
